From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
X8EYE2	X8EYE2		X8EYE2_MYCUL	deleted				
X8EZY7	X8EZY7		X8EZY7_MYCUL	deleted				
X8FEC1	X8FEC1		X8FEC1_MYCUL	deleted				
X8F7W6	X8F7W6		X8F7W6_MYCUL	deleted				
X8FNK8	X8FNK8		X8FNK8_MYCUL	deleted				
X8FBE3	X8FBE3		X8FBE3_MYCUL	deleted				
X8FPD6	X8FPD6		X8FPD6_MYCUL	deleted				
X8FME8	X8FME8		X8FME8_MYCUL	deleted				
X8FBB3	X8FBB3		X8FBB3_MYCUL	deleted				
X8FFA3	X8FFA3		X8FFA3_MYCUL	deleted				
X8FDU7	X8FDU7		X8FDU7_MYCUL	deleted				
X8FDC2	X8FDC2		X8FDC2_MYCUL	deleted				
X8F3A1	X8F3A1		X8F3A1_MYCUL	deleted				
X8EZU1	X8EZU1		X8EZU1_MYCUL	deleted				
X8FDK5	X8FDK5		X8FDK5_MYCUL	deleted				
X8F779	X8F779		X8F779_MYCUL	deleted				
X8FFQ0	X8FFQ0		X8FFQ0_MYCUL	deleted				
X8F9N1	X8F9N1		X8F9N1_MYCUL	deleted				
X8FGU5	X8FGU5		X8FGU5_MYCUL	deleted				
X8F4S7	X8F4S7		X8F4S7_MYCUL	deleted				
X8FEP2	X8FEP2		X8FEP2_MYCUL	deleted				
X8FDA0	X8FDA0		X8FDA0_MYCUL	deleted				
X8F4G4	X8F4G4		X8F4G4_MYCUL	deleted				
X8FAQ5	X8FAQ5		X8FAQ5_MYCUL	deleted				
X8FGE5	X8FGE5		X8FGE5_MYCUL	deleted				
X8F6H8	X8F6H8		X8F6H8_MYCUL	deleted				
X8FC81	X8FC81		X8FC81_MYCUL	deleted				
X8FJQ2	X8FJQ2		X8FJQ2_MYCUL	deleted				
X8F867	X8F867		X8F867_MYCUL	deleted				
X8FCF6	X8FCF6		X8FCF6_MYCUL	deleted				
X8FMF4	X8FMF4		X8FMF4_MYCUL	deleted				
X8FG46	X8FG46		X8FG46_MYCUL	deleted				
X8FCQ9	X8FCQ9		X8FCQ9_MYCUL	deleted				
X8FNY8	X8FNY8		X8FNY8_MYCUL	deleted				
X8F7K8	X8F7K8		X8F7K8_MYCUL	deleted				
X8FIN5	X8FIN5		X8FIN5_MYCUL	deleted				
X8FJI1	X8FJI1		X8FJI1_MYCUL	deleted				
X8F8S8	X8F8S8		X8F8S8_MYCUL	deleted				
X8F213	X8F213		X8F213_MYCUL	deleted				
X8FN46	X8FN46		X8FN46_MYCUL	deleted				
X8FHV5	X8FHV5		X8FHV5_MYCUL	deleted				
X8EX03	X8EX03		X8EX03_MYCUL	deleted				
X8F925	X8F925		X8F925_MYCUL	deleted				
X8EX13	X8EX13		X8EX13_MYCUL	deleted				
X8F9L9	X8F9L9		X8F9L9_MYCUL	deleted				
X8FGH1	X8FGH1		X8FGH1_MYCUL	deleted				
X8F109	X8F109		X8F109_MYCUL	deleted				
X8FGC0	X8FGC0		X8FGC0_MYCUL	deleted				
X8F046	X8F046		X8F046_MYCUL	deleted				
X8FJL2	X8FJL2		X8FJL2_MYCUL	deleted				
X8F847	X8F847		X8F847_MYCUL	deleted				
X8F5A4	X8F5A4		X8F5A4_MYCUL	deleted				
X8FCZ6	X8FCZ6		X8FCZ6_MYCUL	deleted				
X8F0D2	X8F0D2		X8F0D2_MYCUL	deleted				
X8F0P7	X8F0P7		X8F0P7_MYCUL	deleted				
X8F988	X8F988		X8F988_MYCUL	deleted				
X8FGN0	X8FGN0		X8FGN0_MYCUL	deleted				
X8FGZ1	X8FGZ1		X8FGZ1_MYCUL	deleted				
X8FIB6	X8FIB6		X8FIB6_MYCUL	deleted				
X8EZ49	X8EZ49		X8EZ49_MYCUL	deleted				
X8F7X3	X8F7X3		X8F7X3_MYCUL	deleted				
X8F6Q2	X8F6Q2		X8F6Q2_MYCUL	deleted				
X8F6F8	X8F6F8		X8F6F8_MYCUL	deleted				
X8FFH3	X8FFH3		X8FFH3_MYCUL	deleted				
X8FDQ9	X8FDQ9		X8FDQ9_MYCUL	deleted				
X8FGW2	X8FGW2		X8FGW2_MYCUL	deleted				
X8FJA0	X8FJA0		X8FJA0_MYCUL	deleted				
X8FCE2	X8FCE2		X8FCE2_MYCUL	deleted				
X8F9B1	X8F9B1		X8F9B1_MYCUL	deleted				
X8F677	X8F677		X8F677_MYCUL	deleted				
X8FJ30	X8FJ30		X8FJ30_MYCUL	deleted				
X8EYT8	X8EYT8		X8EYT8_MYCUL	deleted				
X8EX45	X8EX45		X8EX45_MYCUL	deleted				
X8FEW2	X8FEW2		X8FEW2_MYCUL	deleted				
X8FAW1	X8FAW1		X8FAW1_MYCUL	deleted				
X8F658	X8F658		X8F658_MYCUL	deleted				
X8FF85	X8FF85		X8FF85_MYCUL	deleted				
X8F552	X8F552		X8F552_MYCUL	deleted				
X8FLM6	X8FLM6		X8FLM6_MYCUL	deleted				
X8F0B0	X8F0B0		X8F0B0_MYCUL	deleted				
X8F197	X8F197		X8F197_MYCUL	deleted				
X8FMT1	X8FMT1		X8FMT1_MYCUL	deleted				
X8FIC2	X8FIC2		X8FIC2_MYCUL	deleted				
X8EXN6	X8EXN6		X8EXN6_MYCUL	deleted				
X8F671	X8F671		X8F671_MYCUL	deleted				
X8FD55	X8FD55		X8FD55_MYCUL	deleted				
X8EZN7	X8EZN7		X8EZN7_MYCUL	deleted				
X8FKU6	X8FKU6		X8FKU6_MYCUL	deleted				
X8F3V4	X8F3V4		X8F3V4_MYCUL	deleted				
X8FCL1	X8FCL1		X8FCL1_MYCUL	deleted				
X8FCZ2	X8FCZ2		X8FCZ2_MYCUL	deleted				
X8FD87	X8FD87		X8FD87_MYCUL	deleted				
X8F2G8	X8F2G8		X8F2G8_MYCUL	deleted				
X8FFT3	X8FFT3		X8FFT3_MYCUL	deleted				
X8FIA7	X8FIA7		X8FIA7_MYCUL	deleted				
X8FJA2	X8FJA2		X8FJA2_MYCUL	deleted				
X8FAA6	X8FAA6		X8FAA6_MYCUL	deleted				
X8FEN7	X8FEN7		X8FEN7_MYCUL	deleted				
X8FLH1	X8FLH1		X8FLH1_MYCUL	deleted				
X8FGH7	X8FGH7		X8FGH7_MYCUL	deleted				
X8EZQ2	X8EZQ2		X8EZQ2_MYCUL	deleted				
X8F2C9	X8F2C9		X8F2C9_MYCUL	deleted				
X8F0J0	X8F0J0		X8F0J0_MYCUL	deleted				
X8F6H5	X8F6H5		X8F6H5_MYCUL	deleted				
X8EXK0	X8EXK0		X8EXK0_MYCUL	deleted				
X8F2P7	X8F2P7		X8F2P7_MYCUL	deleted				
X8FBW7	X8FBW7		X8FBW7_MYCUL	deleted				
X8FEA7	X8FEA7		X8FEA7_MYCUL	deleted				
X8FL78	X8FL78		X8FL78_MYCUL	deleted				
X8F479	X8F479		X8F479_MYCUL	deleted				
X8FFR3	X8FFR3		X8FFR3_MYCUL	deleted				
X8F9V4	X8F9V4		X8F9V4_MYCUL	deleted				
X8F0I6	X8F0I6		X8F0I6_MYCUL	deleted				
X8FGK5	X8FGK5		X8FGK5_MYCUL	deleted				
X8FM31	X8FM31		X8FM31_MYCUL	deleted				
X8F1G9	X8F1G9		X8F1G9_MYCUL	deleted				
X8F721	X8F721		X8F721_MYCUL	deleted				
X8F180	X8F180		X8F180_MYCUL	deleted				
X8FBV3	X8FBV3		X8FBV3_MYCUL	deleted				
X8EXR7	X8EXR7		X8EXR7_MYCUL	deleted				
X8FAD1	X8FAD1		X8FAD1_MYCUL	deleted				
X8FM11	X8FM11		X8FM11_MYCUL	deleted				
X8EXZ1	X8EXZ1		X8EXZ1_MYCUL	deleted				
X8F7B1	X8F7B1		X8F7B1_MYCUL	deleted				
X8EZY4	X8EZY4		X8EZY4_MYCUL	deleted				
X8FAS7	X8FAS7		X8FAS7_MYCUL	deleted				
X8FL87	X8FL87		X8FL87_MYCUL	deleted				
X8EYT3	X8EYT3		X8EYT3_MYCUL	deleted				
X8F9R8	X8F9R8		X8F9R8_MYCUL	deleted				
X8FJK5	X8FJK5		X8FJK5_MYCUL	deleted				
X8F5N2	X8F5N2		X8F5N2_MYCUL	deleted				
X8F3V3	X8F3V3		X8F3V3_MYCUL	deleted				
X8FJR3	X8FJR3		X8FJR3_MYCUL	deleted				
X8FJ33	X8FJ33		X8FJ33_MYCUL	deleted				
X8F5J7	X8F5J7		X8F5J7_MYCUL	deleted				
X8FDX1	X8FDX1		X8FDX1_MYCUL	deleted				
X8F4M7	X8F4M7		X8F4M7_MYCUL	deleted				
X8F907	X8F907		X8F907_MYCUL	deleted				
X8F256	X8F256		X8F256_MYCUL	deleted				
X8FD47	X8FD47		X8FD47_MYCUL	deleted				
X8F7Z4	X8F7Z4		X8F7Z4_MYCUL	deleted				
X8F9E9	X8F9E9		X8F9E9_MYCUL	deleted				
X8FL13	X8FL13		X8FL13_MYCUL	deleted				
X8F3T8	X8F3T8		X8F3T8_MYCUL	deleted				
X8FM42	X8FM42		X8FM42_MYCUL	deleted				
X8EWL9	X8EWL9		X8EWL9_MYCUL	deleted				
X8F8L1	X8F8L1		X8F8L1_MYCUL	deleted				
X8F008	X8F008		X8F008_MYCUL	deleted				
X8FG52	X8FG52		X8FG52_MYCUL	deleted				
X8FMA2	X8FMA2		X8FMA2_MYCUL	deleted				
X8EZH9	X8EZH9		X8EZH9_MYCUL	deleted				
X8F9G0	X8F9G0		X8F9G0_MYCUL	deleted				
X8F349	X8F349		X8F349_MYCUL	deleted				
X8FB32	X8FB32		X8FB32_MYCUL	deleted				
X8FLX3	X8FLX3		X8FLX3_MYCUL	deleted				
X8EXD1	X8EXD1		X8EXD1_MYCUL	deleted				
X8FDW4	X8FDW4		X8FDW4_MYCUL	deleted				
X8F5W6	X8F5W6		X8F5W6_MYCUL	deleted				
X8FPU7	X8FPU7		X8FPU7_MYCUL	deleted				
X8EZV0	X8EZV0		X8EZV0_MYCUL	deleted				
X8FHP7	X8FHP7		X8FHP7_MYCUL	deleted				
X8FMU0	X8FMU0		X8FMU0_MYCUL	deleted				
X8FJW6	X8FJW6		X8FJW6_MYCUL	deleted				
X8FIL5	X8FIL5		X8FIL5_MYCUL	deleted				
X8F647	X8F647		X8F647_MYCUL	deleted				
X8FKQ5	X8FKQ5		X8FKQ5_MYCUL	deleted				
X8FHI1	X8FHI1		X8FHI1_MYCUL	deleted				
X8FM36	X8FM36		X8FM36_MYCUL	deleted				
X8F6Y7	X8F6Y7		X8F6Y7_MYCUL	deleted				
X8FLJ0	X8FLJ0		X8FLJ0_MYCUL	deleted				
X8FKF0	X8FKF0		X8FKF0_MYCUL	deleted				
X8FEX1	X8FEX1		X8FEX1_MYCUL	deleted				
X8FF31	X8FF31		X8FF31_MYCUL	deleted				
X8F353	X8F353		X8F353_MYCUL	deleted				
X8FE48	X8FE48		X8FE48_MYCUL	deleted				
X8F0F6	X8F0F6		X8F0F6_MYCUL	deleted				
X8F1I2	X8F1I2		X8F1I2_MYCUL	deleted				
X8FJX3	X8FJX3		X8FJX3_MYCUL	deleted				
X8F6U3	X8F6U3		X8F6U3_MYCUL	deleted				
X8FCY2	X8FCY2		X8FCY2_MYCUL	deleted				
X8FAT1	X8FAT1		X8FAT1_MYCUL	deleted				
X8EY90	X8EY90		X8EY90_MYCUL	deleted				
X8FKV3	X8FKV3		X8FKV3_MYCUL	deleted				
X8FIH2	X8FIH2		X8FIH2_MYCUL	deleted				
X8FDT5	X8FDT5		X8FDT5_MYCUL	deleted				
X8FKS1	X8FKS1		X8FKS1_MYCUL	deleted				
X8FA91	X8FA91		X8FA91_MYCUL	deleted				
X8FPE0	X8FPE0		X8FPE0_MYCUL	deleted				
X8F1K7	X8F1K7		X8F1K7_MYCUL	deleted				
X8F1W2	X8F1W2		X8F1W2_MYCUL	deleted				
X8F8I0	X8F8I0		X8F8I0_MYCUL	deleted				
X8F6W5	X8F6W5		X8F6W5_MYCUL	deleted				
X8F1G5	X8F1G5		X8F1G5_MYCUL	deleted				
X8F3D8	X8F3D8		X8F3D8_MYCUL	deleted				
X8F6L6	X8F6L6		X8F6L6_MYCUL	deleted				
X8F8R3	X8F8R3		X8F8R3_MYCUL	deleted				
X8F346	X8F346		X8F346_MYCUL	deleted				
X8FDA8	X8FDA8		X8FDA8_MYCUL	deleted				
X8F8J1	X8F8J1		X8F8J1_MYCUL	deleted				
X8FLL7	X8FLL7		X8FLL7_MYCUL	deleted				
X8FM23	X8FM23		X8FM23_MYCUL	deleted				
X8F2E0	X8F2E0		X8F2E0_MYCUL	deleted				
X8FB24	X8FB24		X8FB24_MYCUL	deleted				
X8F9F0	X8F9F0		X8F9F0_MYCUL	deleted				
X8F379	X8F379		X8F379_MYCUL	deleted				
X8FHT1	X8FHT1		X8FHT1_MYCUL	deleted				
X8FDJ8	X8FDJ8		X8FDJ8_MYCUL	deleted				
X8F7Z8	X8F7Z8		X8F7Z8_MYCUL	deleted				
X8EXQ2	X8EXQ2		X8EXQ2_MYCUL	deleted				
X8EYS0	X8EYS0		X8EYS0_MYCUL	deleted				
X8EZR0	X8EZR0		X8EZR0_MYCUL	deleted				
X8F9A5	X8F9A5		X8F9A5_MYCUL	deleted				
X8FA35	X8FA35		X8FA35_MYCUL	deleted				
X8F273	X8F273		X8F273_MYCUL	deleted				
X8FGV5	X8FGV5		X8FGV5_MYCUL	deleted				
X8EYP2	X8EYP2		X8EYP2_MYCUL	deleted				
X8F2N0	X8F2N0		X8F2N0_MYCUL	deleted				
X8FCP9	X8FCP9		X8FCP9_MYCUL	deleted				
X8FCF0	X8FCF0		X8FCF0_MYCUL	deleted				
X8FIU3	X8FIU3		X8FIU3_MYCUL	deleted				
X8F375	X8F375		X8F375_MYCUL	deleted				
X8EZS0	X8EZS0		X8EZS0_MYCUL	deleted				
X8FKW5	X8FKW5		X8FKW5_MYCUL	deleted				
X8EWR7	X8EWR7		X8EWR7_MYCUL	deleted				
X8FLI7	X8FLI7		X8FLI7_MYCUL	deleted				
X8F3S8	X8F3S8		X8F3S8_MYCUL	deleted				
X8F4U2	X8F4U2		X8F4U2_MYCUL	deleted				
X8FHK5	X8FHK5		X8FHK5_MYCUL	deleted				
X8F058	X8F058		X8F058_MYCUL	deleted				
X8F657	X8F657		X8F657_MYCUL	deleted				
X8FLJ6	X8FLJ6		X8FLJ6_MYCUL	deleted				
X8F0P6	X8F0P6		X8F0P6_MYCUL	deleted				
X8F3B8	X8F3B8		X8F3B8_MYCUL	deleted				
X8FC45	X8FC45		X8FC45_MYCUL	deleted				
X8FAN7	X8FAN7		X8FAN7_MYCUL	deleted				
X8FJM9	X8FJM9		X8FJM9_MYCUL	deleted				
X8FQ03	X8FQ03		X8FQ03_MYCUL	deleted				
X8F6C8	X8F6C8		X8F6C8_MYCUL	deleted				
X8FAB9	X8FAB9		X8FAB9_MYCUL	deleted				
X8F4D0	X8F4D0		X8F4D0_MYCUL	deleted				
X8F6Z4	X8F6Z4		X8F6Z4_MYCUL	deleted				
X8F2Y4	X8F2Y4		X8F2Y4_MYCUL	deleted				
X8FI50	X8FI50		X8FI50_MYCUL	deleted				
X8F5P3	X8F5P3		X8F5P3_MYCUL	deleted				
X8EYU8	X8EYU8		X8EYU8_MYCUL	deleted				
X8FJU7	X8FJU7		X8FJU7_MYCUL	deleted				
X8F4B5	X8F4B5		X8F4B5_MYCUL	deleted				
X8EYE0	X8EYE0		X8EYE0_MYCUL	deleted				
X8EZ87	X8EZ87		X8EZ87_MYCUL	deleted				
X8FEM7	X8FEM7		X8FEM7_MYCUL	deleted				
X8EYM4	X8EYM4		X8EYM4_MYCUL	deleted				
X8F8E0	X8F8E0		X8F8E0_MYCUL	deleted				
X8FDE9	X8FDE9		X8FDE9_MYCUL	deleted				
X8FKW7	X8FKW7		X8FKW7_MYCUL	deleted				
X8EYN3	X8EYN3		X8EYN3_MYCUL	deleted				
X8F8G4	X8F8G4		X8F8G4_MYCUL	deleted				
X8EYP5	X8EYP5		X8EYP5_MYCUL	deleted				
X8FGI2	X8FGI2		X8FGI2_MYCUL	deleted				
X8FLI6	X8FLI6		X8FLI6_MYCUL	deleted				
X8FGF1	X8FGF1		X8FGF1_MYCUL	deleted				
X8FHF7	X8FHF7		X8FHF7_MYCUL	deleted				
X8F0W7	X8F0W7		X8F0W7_MYCUL	deleted				
X8FLH0	X8FLH0		X8FLH0_MYCUL	deleted				
X8FL01	X8FL01		X8FL01_MYCUL	deleted				
X8F5P7	X8F5P7		X8F5P7_MYCUL	deleted				
X8FM51	X8FM51		X8FM51_MYCUL	deleted				
X8FEX6	X8FEX6		X8FEX6_MYCUL	deleted				
X8FNZ6	X8FNZ6		X8FNZ6_MYCUL	deleted				
X8EXU0	X8EXU0		X8EXU0_MYCUL	deleted				
X8F2L5	X8F2L5		X8F2L5_MYCUL	deleted				
X8FLX1	X8FLX1		X8FLX1_MYCUL	deleted				
X8F131	X8F131		X8F131_MYCUL	deleted				
X8FKV5	X8FKV5		X8FKV5_MYCUL	deleted				
X8F0H7	X8F0H7		X8F0H7_MYCUL	deleted				
X8F9P5	X8F9P5		X8F9P5_MYCUL	deleted				
X8FKG9	X8FKG9		X8FKG9_MYCUL	deleted				
X8FKC3	X8FKC3		X8FKC3_MYCUL	deleted				
X8FM72	X8FM72		X8FM72_MYCUL	deleted				
X8FGK4	X8FGK4		X8FGK4_MYCUL	deleted				
X8EYI6	X8EYI6		X8EYI6_MYCUL	deleted				
X8F201	X8F201		X8F201_MYCUL	deleted				
X8F562	X8F562		X8F562_MYCUL	deleted				
X8F550	X8F550		X8F550_MYCUL	deleted				
X8FI23	X8FI23		X8FI23_MYCUL	deleted				
X8FKQ2	X8FKQ2		X8FKQ2_MYCUL	deleted				
X8F5B3	X8F5B3		X8F5B3_MYCUL	deleted				
X8F4T4	X8F4T4		X8F4T4_MYCUL	deleted				
X8FEI8	X8FEI8		X8FEI8_MYCUL	deleted				
X8F1G1	X8F1G1		X8F1G1_MYCUL	deleted				
X8F1V9	X8F1V9		X8F1V9_MYCUL	deleted				
X8F675	X8F675		X8F675_MYCUL	deleted				
X8FJ73	X8FJ73		X8FJ73_MYCUL	deleted				
X8FMZ0	X8FMZ0		X8FMZ0_MYCUL	deleted				
X8F081	X8F081		X8F081_MYCUL	deleted				
X8F2A2	X8F2A2		X8F2A2_MYCUL	deleted				
X8FDB0	X8FDB0		X8FDB0_MYCUL	deleted				
X8FMC0	X8FMC0		X8FMC0_MYCUL	deleted				
X8F5K5	X8F5K5		X8F5K5_MYCUL	deleted				
X8EZZ8	X8EZZ8		X8EZZ8_MYCUL	deleted				
X8FD23	X8FD23		X8FD23_MYCUL	deleted				
X8FK09	X8FK09		X8FK09_MYCUL	deleted				
X8F6W3	X8F6W3		X8F6W3_MYCUL	deleted				
X8EZA7	X8EZA7		X8EZA7_MYCUL	deleted				
X8F458	X8F458		X8F458_MYCUL	deleted				
X8FA21	X8FA21		X8FA21_MYCUL	deleted				
X8FBV9	X8FBV9		X8FBV9_MYCUL	deleted				
X8EWV8	X8EWV8		X8EWV8_MYCUL	deleted				
X8F352	X8F352		X8F352_MYCUL	deleted				
X8FE72	X8FE72		X8FE72_MYCUL	deleted				
X8FQ82	X8FQ82		X8FQ82_MYCUL	deleted				
X8FDA9	X8FDA9		X8FDA9_MYCUL	deleted				
X8FF28	X8FF28		X8FF28_MYCUL	deleted				
X8FKL1	X8FKL1		X8FKL1_MYCUL	deleted				
X8FIK6	X8FIK6		X8FIK6_MYCUL	deleted				
X8FPG2	X8FPG2		X8FPG2_MYCUL	deleted				
X8FEV6	X8FEV6		X8FEV6_MYCUL	deleted				
X8FC20	X8FC20		X8FC20_MYCUL	deleted				
X8F2U0	X8F2U0		X8F2U0_MYCUL	deleted				
X8F3Q9	X8F3Q9		X8F3Q9_MYCUL	deleted				
X8FEV3	X8FEV3		X8FEV3_MYCUL	deleted				
X8EYP8	X8EYP8		X8EYP8_MYCUL	deleted				
X8FDH9	X8FDH9		X8FDH9_MYCUL	deleted				
X8F0P1	X8F0P1		X8F0P1_MYCUL	deleted				
X8F885	X8F885		X8F885_MYCUL	deleted				
X8FEX5	X8FEX5		X8FEX5_MYCUL	deleted				
X8F469	X8F469		X8F469_MYCUL	deleted				
X8FHL4	X8FHL4		X8FHL4_MYCUL	deleted				
X8F1P3	X8F1P3		X8F1P3_MYCUL	deleted				
X8F7E2	X8F7E2		X8F7E2_MYCUL	deleted				
X8F8N9	X8F8N9		X8F8N9_MYCUL	deleted				
X8F9E2	X8F9E2		X8F9E2_MYCUL	deleted				
X8FM30	X8FM30		X8FM30_MYCUL	deleted				
X8FK29	X8FK29		X8FK29_MYCUL	deleted				
X8FJB4	X8FJB4		X8FJB4_MYCUL	deleted				
X8FLS8	X8FLS8		X8FLS8_MYCUL	deleted				
X8F740	X8F740		X8F740_MYCUL	deleted				
X8F8Q4	X8F8Q4		X8F8Q4_MYCUL	deleted				
X8FCN0	X8FCN0		X8FCN0_MYCUL	deleted				
X8FHV6	X8FHV6		X8FHV6_MYCUL	deleted				
X8FKC9	X8FKC9		X8FKC9_MYCUL	deleted				
X8F961	X8F961		X8F961_MYCUL	deleted				
X8F7G5	X8F7G5		X8F7G5_MYCUL	deleted				
X8FP24	X8FP24		X8FP24_MYCUL	deleted				
X8F0J9	X8F0J9		X8F0J9_MYCUL	deleted				
X8FNG1	X8FNG1		X8FNG1_MYCUL	deleted				
X8EZD0	X8EZD0		X8EZD0_MYCUL	deleted				
X8F0N2	X8F0N2		X8F0N2_MYCUL	deleted				
