From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
U7PM88	U7PM88	unreviewed	U7PM88_SPOS1	Pre-mRNA-processing protein 45	HMPREF1624_08136	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	638	spliceosomal complex [GO:0005681]; mRNA splicing, via spliceosome [GO:0000398]
U7Q3A9	U7Q3A9	unreviewed	U7Q3A9_SPOS1	SUN domain-containing protein	HMPREF1624_02724	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	1248	membrane [GO:0016020]
U7PKR6	U7PKR6	unreviewed	U7PKR6_SPOS1	Endo-1,4-beta-xylanase (EC 3.2.1.8)	HMPREF1624_08202	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	234	endo-1,4-beta-xylanase activity [GO:0031176]; xylan catabolic process [GO:0045493]
U7Q415	U7Q415	unreviewed	U7Q415_SPOS1	Metacaspase-1	HMPREF1624_00940	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	415	cysteine-type endopeptidase activity [GO:0004197]; apoptotic process [GO:0006915]; proteolysis [GO:0006508]
U7PJQ3	U7PJQ3	unreviewed	U7PJQ3_SPOS1	Methyltransferase domain-containing protein	HMPREF1624_08366	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	355	protein-arginine N-methyltransferase activity [GO:0016274]; methylation [GO:0032259]
U7PTB7	U7PTB7	unreviewed	U7PTB7_SPOS1	AA1-like domain-containing protein	HMPREF1624_04042	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	196	extracellular region [GO:0005576]
U7PSB5	U7PSB5	unreviewed	U7PSB5_SPOS1	Uncharacterized protein	HMPREF1624_05256	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	429	membrane [GO:0016020]
U7Q8C4	U7Q8C4	unreviewed	U7Q8C4_SPOS1	Uncharacterized protein	HMPREF1624_01305	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	233	
U7Q8S6	U7Q8S6	unreviewed	U7Q8S6_SPOS1	t-SNARE coiled-coil homology domain-containing protein	HMPREF1624_01481	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	384	membrane [GO:0016020]
U7Q040	U7Q040	unreviewed	U7Q040_SPOS1	Major facilitator superfamily (MFS) profile domain-containing protein	HMPREF1624_03731	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	585	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
U7Q627	U7Q627	unreviewed	U7Q627_SPOS1	Uncharacterized protein	HMPREF1624_00748	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	691	
U7PK50	U7PK50	unreviewed	U7PK50_SPOS1	C2H2-type domain-containing protein	HMPREF1624_08194	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	766	
U7PSZ6	U7PSZ6	unreviewed	U7PSZ6_SPOS1	V-type proton ATPase proteolipid subunit	HMPREF1624_04829	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	173	proton-transporting V-type ATPase, V0 domain [GO:0033179]; vacuolar membrane [GO:0005774]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]
U7Q5L9	U7Q5L9	unreviewed	U7Q5L9_SPOS1	FAD-binding domain-containing protein	HMPREF1624_00756	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	440	FAD binding [GO:0071949]; oxidoreductase activity [GO:0016491]; biosynthetic process [GO:0009058]
U7Q1M7	U7Q1M7	unreviewed	U7Q1M7_SPOS1	FAD-binding domain-containing protein	HMPREF1624_01833	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	461	membrane [GO:0016020]; FAD binding [GO:0071949]; oxidoreductase activity [GO:0016491]; biosynthetic process [GO:0009058]
U7PXN8	U7PXN8	unreviewed	U7PXN8_SPOS1	Uncharacterized protein	HMPREF1624_03075	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	79	
U7PM80	U7PM80	unreviewed	U7PM80_SPOS1	Glucose-6-phosphate 1-epimerase (EC 5.1.3.15)	HMPREF1624_06886	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	337	carbohydrate binding [GO:0030246]; glucose-6-phosphate 1-epimerase activity [GO:0047938]; carbohydrate metabolic process [GO:0005975]
U7PZ10	U7PZ10	unreviewed	U7PZ10_SPOS1	PIG-P domain-containing protein	HMPREF1624_03089	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	522	membrane [GO:0016020]
U7PZ75	U7PZ75	unreviewed	U7PZ75_SPOS1	ADP-ribosylation factor	HMPREF1624_03633	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	609	membrane [GO:0016020]
U7PSI7	U7PSI7	unreviewed	U7PSI7_SPOS1	Pre-mRNA-splicing factor cwc2	HMPREF1624_05582	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	416	spliceosomal complex [GO:0005681]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]; RNA splicing [GO:0008380]
U7PNW7	U7PNW7	unreviewed	U7PNW7_SPOS1	DNA2/NAM7 helicase-like C-terminal domain-containing protein	HMPREF1624_06835	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	1005	helicase activity [GO:0004386]
U7PH55	U7PH55	unreviewed	U7PH55_SPOS1	Major facilitator superfamily (MFS) profile domain-containing protein	HMPREF1624_08781	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	507	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
U7PNA0	U7PNA0	unreviewed	U7PNA0_SPOS1	Pyrroline-5-carboxylate reductase	HMPREF1624_07296	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	405	pyrroline-5-carboxylate reductase activity [GO:0004735]; proline biosynthetic process [GO:0006561]
U7PUH3	U7PUH3	unreviewed	U7PUH3_SPOS1	Protein HRI1	HMPREF1624_05372	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	254	cytoplasm [GO:0005737]; nucleus [GO:0005634]
U7PKM7	U7PKM7	unreviewed	U7PKM7_SPOS1	Uncharacterized protein	HMPREF1624_07653	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	138	
U7PNU3	U7PNU3	unreviewed	U7PNU3_SPOS1	DAPG hydrolase PhiG domain-containing protein	HMPREF1624_06810	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	234	
U7PJE8	U7PJE8	unreviewed	U7PJE8_SPOS1	Nudix hydrolase domain-containing protein	HMPREF1624_08756	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	162	hydrolase activity [GO:0016787]
U7PQH4	U7PQH4	unreviewed	U7PQH4_SPOS1	V-type ATPase, C subunit	HMPREF1624_06954	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	200	proton-transporting V-type ATPase, V0 domain [GO:0033179]; vacuolar membrane [GO:0005774]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]
U7PJS3	U7PJS3	unreviewed	U7PJS3_SPOS1	GTP-binding protein ypt3	HMPREF1624_08676	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	220	GTP binding [GO:0005525]; GTPase activity [GO:0003924]
U7PIT8	U7PIT8	unreviewed	U7PIT8_SPOS1	NAD-dependent epimerase/dehydratase domain-containing protein	HMPREF1624_08748	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	318	
U7Q7I8	U7Q7I8	unreviewed	U7Q7I8_SPOS1	UDENN FLCN/SMCR8-type domain-containing protein	HMPREF1624_01002	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	527	GTPase activator activity [GO:0005096]
U7PWB6	U7PWB6	unreviewed	U7PWB6_SPOS1	Anaphase-promoting complex subunit 4-like WD40 domain-containing protein	HMPREF1624_04434	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	834	nucleus [GO:0005634]; DNA replication-dependent chromatin assembly [GO:0006335]
U7PP74	U7PP74	unreviewed	U7PP74_SPOS1	Small integral membrane protein 15	HMPREF1624_07220	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	71	membrane [GO:0016020]
U7PSV5	U7PSV5	unreviewed	U7PSV5_SPOS1	Vps53 N-terminal domain-containing protein	HMPREF1624_06000	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	907	cytosol [GO:0005829]; endosome membrane [GO:0010008]; GARP complex [GO:0000938]; retrograde transport, endosome to Golgi [GO:0042147]
U7Q546	U7Q546	unreviewed	U7Q546_SPOS1	RING-type domain-containing protein	HMPREF1624_01303	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	833	cytoplasm [GO:0005737]; metal ion binding [GO:0046872]
U7PVU1	U7PVU1	unreviewed	U7PVU1_SPOS1	NADH-ubiquinone oxidoreductase 21 kDa subunit	HMPREF1624_04231	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	185	membrane [GO:0016020]
U7PM87	U7PM87	unreviewed	U7PM87_SPOS1	C2H2-type domain-containing protein	HMPREF1624_07567	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	343	
U7Q6F1	U7Q6F1	unreviewed	U7Q6F1_SPOS1	rRNA 2'-O-methyltransferase fibrillarin (Histone-glutamine methyltransferase)	HMPREF1624_00614	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	329	RNA binding [GO:0003723]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; methylation [GO:0032259]; rRNA processing [GO:0006364]
U7PHN6	U7PHN6	unreviewed	U7PHN6_SPOS1	glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase)	HMPREF1624_08588	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	707	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutamate-tRNA ligase activity [GO:0004818]; glutamyl-tRNA aminoacylation [GO:0006424]
U7Q1I2	U7Q1I2	unreviewed	U7Q1I2_SPOS1	Copper transport protein	HMPREF1624_02263	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	160	membrane [GO:0016020]; copper ion transmembrane transporter activity [GO:0005375]
U7PKR4	U7PKR4	unreviewed	U7PKR4_SPOS1	Uncharacterized protein	HMPREF1624_07152	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	490	
U7PRV3	U7PRV3	unreviewed	U7PRV3_SPOS1	Uncharacterized protein	HMPREF1624_05847	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	523	
U7PMC7	U7PMC7	unreviewed	U7PMC7_SPOS1	FAD/NAD(P)-binding domain-containing protein	HMPREF1624_07007	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	392	oxidoreductase activity [GO:0016491]
U7Q5F9	U7Q5F9	unreviewed	U7Q5F9_SPOS1	HECT domain-containing protein	HMPREF1624_00236	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	1421	ubiquitin-protein transferase activity [GO:0004842]
U7Q0P8	U7Q0P8	unreviewed	U7Q0P8_SPOS1	RRM domain-containing protein	HMPREF1624_02708	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	812	RNA binding [GO:0003723]
U7Q328	U7Q328	unreviewed	U7Q328_SPOS1	L-xylulose reductase	HMPREF1624_02360	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	266	
U7Q1U9	U7Q1U9	unreviewed	U7Q1U9_SPOS1	Mucoidy inhibitor-like protein	HMPREF1624_02403	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	837	
U7Q251	U7Q251	unreviewed	U7Q251_SPOS1	Two-component system protein A	HMPREF1624_02324	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	900	phosphorelay sensor kinase activity [GO:0000155]
U7PNB5	U7PNB5	unreviewed	U7PNB5_SPOS1	BZIP domain-containing protein	HMPREF1624_07148	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	246	DNA-binding transcription factor activity [GO:0003700]
U7PM37	U7PM37	unreviewed	U7PM37_SPOS1	CENP-V/GFA domain-containing protein	HMPREF1624_06922	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	128	carbon-sulfur lyase activity [GO:0016846]; metal ion binding [GO:0046872]
U7Q350	U7Q350	unreviewed	U7Q350_SPOS1	Oxidoreductase	HMPREF1624_00586	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	342	
U7PS13	U7PS13	unreviewed	U7PS13_SPOS1	K Homology domain-containing protein	HMPREF1624_05917	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	986	RNA binding [GO:0003723]
U7PQX5	U7PQX5	unreviewed	U7PQX5_SPOS1	Transcriptional repressor Tup1 N-terminal domain-containing protein	HMPREF1624_06474	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	601	
U7PYG5	U7PYG5	unreviewed	U7PYG5_SPOS1	Peroxisomal membrane protein PEX13 (Peroxin-13)	HMPREF1624_03325	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	474	membrane [GO:0016020]; peroxisome [GO:0005777]; protein import into peroxisome matrix, docking [GO:0016560]
U7PU00	U7PU00	unreviewed	U7PU00_SPOS1	Alpha-1,2-mannosidase	HMPREF1624_04267	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	896	carbohydrate binding [GO:0030246]; carbohydrate metabolic process [GO:0005975]
U7PY85	U7PY85	unreviewed	U7PY85_SPOS1	E2 ubiquitin-conjugating enzyme (EC 2.3.2.23)	HMPREF1624_01846	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	234	ATP binding [GO:0005524]; ubiquitin conjugating enzyme activity [GO:0061631]
U7PU75	U7PU75	unreviewed	U7PU75_SPOS1	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12)	HMPREF1624_05093	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	619	cysteine-type deubiquitinase activity [GO:0004843]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]
U7PIV7	U7PIV7	unreviewed	U7PIV7_SPOS1	UDENN domain-containing protein	HMPREF1624_08079	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	918	
U7PP11	U7PP11	unreviewed	U7PP11_SPOS1	ABC transporter domain-containing protein	HMPREF1624_07149	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	760	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
U7PLI3	U7PLI3	unreviewed	U7PLI3_SPOS1	ATP-dependent RNA helicase DHR1	HMPREF1624_08115	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	1310	ribonucleoprotein complex [GO:1990904]; ATP binding [GO:0005524]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]
U7PSN6	U7PSN6	unreviewed	U7PSN6_SPOS1	Smr domain-containing protein	HMPREF1624_06102	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	276	
U7Q1T7	U7Q1T7	unreviewed	U7Q1T7_SPOS1	Oxysterol-binding protein	HMPREF1624_02387	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	459	lipid binding [GO:0008289]
U7PY36	U7PY36	unreviewed	U7PY36_SPOS1	Branched-chain amino acid aminotransferase	HMPREF1624_03015	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	394	branched-chain-amino-acid transaminase activity [GO:0004084]; branched-chain amino acid metabolic process [GO:0009081]
U7PXM8	U7PXM8	unreviewed	U7PXM8_SPOS1	Uncharacterized protein	HMPREF1624_04679	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	267	
U7Q1Q9	U7Q1Q9	unreviewed	U7Q1Q9_SPOS1	Polyubiquitin	HMPREF1624_02134	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	305	
U7Q0T1	U7Q0T1	unreviewed	U7Q0T1_SPOS1	Structural maintenance of chromosomes protein	HMPREF1624_02744	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	1210	chromosome [GO:0005694]; nucleus [GO:0005634]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; cell division [GO:0051301]; chromosome organization [GO:0051276]
U7PNE8	U7PNE8	unreviewed	U7PNE8_SPOS1	Carboxylic ester hydrolase (EC 3.1.1.-)	HMPREF1624_07178	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	694	hydrolase activity [GO:0016787]
U7PK89	U7PK89	unreviewed	U7PK89_SPOS1	CDC7 protein kinase	HMPREF1624_08229	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	559	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; phosphorylation [GO:0016310]
U7Q0E6	U7Q0E6	unreviewed	U7Q0E6_SPOS1	Protein kinase domain-containing protein	HMPREF1624_03567	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	67	
U7PL99	U7PL99	unreviewed	U7PL99_SPOS1	Fumarylacetoacetase-like C-terminal domain-containing protein	HMPREF1624_07786	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	288	catalytic activity [GO:0003824]
U7Q179	U7Q179	unreviewed	U7Q179_SPOS1	Imidazole glycerol phosphate synthase hisHF [Includes: Glutaminase (EC 3.5.1.2); Cyclase]	HMPREF1624_03824	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	558	glutaminase activity [GO:0004359]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; oxo-acid-lyase activity [GO:0016833]; glutamine metabolic process [GO:0006541]; histidine biosynthetic process [GO:0000105]
U7PNN8	U7PNN8	unreviewed	U7PNN8_SPOS1	Up-regulated during septation protein 1 domain-containing protein	HMPREF1624_07264	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	422	
U7PJ21	U7PJ21	unreviewed	U7PJ21_SPOS1	Major facilitator superfamily (MFS) profile domain-containing protein	HMPREF1624_08794	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	674	membrane [GO:0016020]
U7PNI9	U7PNI9	unreviewed	U7PNI9_SPOS1	Mitochondrial import inner membrane translocase subunit	HMPREF1624_06483	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	93	mitochondrial inner membrane [GO:0005743]; protein transport [GO:0015031]
U7Q380	U7Q380	unreviewed	U7Q380_SPOS1	DNA replication checkpoint mediator MRC1 domain-containing protein	HMPREF1624_02689	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	693	
U7PX30	U7PX30	unreviewed	U7PX30_SPOS1	Actin-related protein 2/3 complex subunit 5	HMPREF1624_03522	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	209	Arp2/3 protein complex [GO:0005885]; cytoplasm [GO:0005737]; Arp2/3 complex-mediated actin nucleation [GO:0034314]; regulation of actin filament polymerization [GO:0030833]
U7PZC1	U7PZC1	unreviewed	U7PZC1_SPOS1	Zn(2)-C6 fungal-type domain-containing protein	HMPREF1624_03673	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	823	nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; DNA-templated transcription [GO:0006351]
U7PPY4	U7PPY4	unreviewed	U7PPY4_SPOS1	PH domain-containing protein	HMPREF1624_06308	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	257	
U7PL25	U7PL25	unreviewed	U7PL25_SPOS1	Small-subunit processome Utp12 domain-containing protein	HMPREF1624_08142	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	915	nucleolus [GO:0005730]; ribosome biogenesis [GO:0042254]
U7PI15	U7PI15	unreviewed	U7PI15_SPOS1	Major facilitator superfamily (MFS) profile domain-containing protein	HMPREF1624_08450	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	558	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
U7PRI5	U7PRI5	unreviewed	U7PRI5_SPOS1	Uncharacterized protein	HMPREF1624_06686	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	93	arylformamidase activity [GO:0004061]; tryptophan catabolic process to kynurenine [GO:0019441]
U7PKA4	U7PKA4	unreviewed	U7PKA4_SPOS1	Dynactin subunit 6	HMPREF1624_07517	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	210	cytoplasm [GO:0005737]; dynactin complex [GO:0005869]; mannose-1-phosphate guanylyltransferase (GTP) activity [GO:0004475]
U7PNM1	U7PNM1	unreviewed	U7PNM1_SPOS1	Integral membrane protein	HMPREF1624_06569	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	163	membrane [GO:0016020]
U7PY22	U7PY22	unreviewed	U7PY22_SPOS1	ATP-dependent RNA helicase fal-1	HMPREF1624_03851	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	401	ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; nucleic acid binding [GO:0003676]; RNA helicase activity [GO:0003724]
U7PI64	U7PI64	unreviewed	U7PI64_SPOS1	Intradiol ring-cleavage dioxygenases domain-containing protein	HMPREF1624_08171	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	332	catechol 1,2-dioxygenase activity [GO:0018576]; ferric iron binding [GO:0008199]; catechol-containing compound metabolic process [GO:0009712]
U7PKG8	U7PKG8	unreviewed	U7PKG8_SPOS1	ATP synthase subunit e, mitochondrial	HMPREF1624_07593	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	96	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) [GO:0000276]; proton transmembrane transporter activity [GO:0015078]; proton motive force-driven ATP synthesis [GO:0015986]
U7Q130	U7Q130	unreviewed	U7Q130_SPOS1	DDT domain-containing protein	HMPREF1624_02865	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	1025	chromatin [GO:0000785]; nucleus [GO:0005634]
U7Q181	U7Q181	unreviewed	U7Q181_SPOS1	DUF1279 domain-containing protein	HMPREF1624_02916	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	293	membrane [GO:0016020]
U7PWP2	U7PWP2	unreviewed	U7PWP2_SPOS1	OTU domain-containing protein	HMPREF1624_04365	Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus)	328	
