From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
Q4DJL4	Q4DJL4	unreviewed	Q4DJL4_TRYCC	Uncharacterized protein	Tc00.1047053505025.50	Trypanosoma cruzi (strain CL Brener)	150	
Q4DZQ9	Q4DZQ9	unreviewed	Q4DZQ9_TRYCC	Leucine-rich repeat protein (LRRP)	Tc00.1047053507711.190	Trypanosoma cruzi (strain CL Brener)	874	cilium [GO:0005929]
Q4D5V1	Q4D5V1	unreviewed	Q4D5V1_TRYCC	AMP deaminase, putative	Tc00.1047053511857.80	Trypanosoma cruzi (strain CL Brener)	791	AMP deaminase activity [GO:0003876]; IMP salvage [GO:0032264]
Q4DBF7	Q4DBF7	unreviewed	Q4DBF7_TRYCC	Probable eukaryotic initiation factor 4A (ATP-dependent RNA helicase eIF4A)	Tc00.1047053508973.50	Trypanosoma cruzi (strain CL Brener)	622	ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; RNA helicase activity [GO:0003724]; translation initiation factor activity [GO:0003743]
Q4CNG3	Q4CNG3	unreviewed	Q4CNG3_TRYCC	Co-chaperone GrpE, putative	Tc00.1047053509045.20	Trypanosoma cruzi (strain CL Brener)	219	adenyl-nucleotide exchange factor activity [GO:0000774]; protein homodimerization activity [GO:0042803]; protein-folding chaperone binding [GO:0051087]; protein folding [GO:0006457]
Q4DY67	Q4DY67	unreviewed	Q4DY67_TRYCC	Protein kinase, putative	Tc00.1047053511907.240	Trypanosoma cruzi (strain CL Brener)	1034	cilium [GO:0005929]; ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; phosphorylation [GO:0016310]
Q4E3E8	Q4E3E8	unreviewed	Q4E3E8_TRYCC	Trans-sialidase, putative	Tc00.1047053507071.80	Trypanosoma cruzi (strain CL Brener)	956	membrane [GO:0016020]; exo-alpha-sialidase activity [GO:0004308]
Q4CYQ1	Q4CYQ1	unreviewed	Q4CYQ1_TRYCC	WD repeat protein mio zinc-ribbon like domain-containing protein	Tc00.1047053506041.40	Trypanosoma cruzi (strain CL Brener)	690	
Q4D746	Q4D746	unreviewed	Q4D746_TRYCC	Uncharacterized protein	Tc00.1047053506863.20	Trypanosoma cruzi (strain CL Brener)	378	
Q4CYQ7	Q4CYQ7	unreviewed	Q4CYQ7_TRYCC	Actin, putative	Tc00.1047053510571.39	Trypanosoma cruzi (strain CL Brener)	114	membrane-bounded organelle [GO:0043227]
Q4DYS8	Q4DYS8	unreviewed	Q4DYS8_TRYCC	Mucin-associated surface protein (MASP), putative	Tc00.1047053510625.150	Trypanosoma cruzi (strain CL Brener)	303	
Q4DSP1	Q4DSP1	unreviewed	Q4DSP1_TRYCC	Uncharacterized protein	Tc00.1047053508495.30	Trypanosoma cruzi (strain CL Brener)	217	
Q4E0E6	Q4E0E6	unreviewed	Q4E0E6_TRYCC	Mucin-associated surface protein (MASP), putative	Tc00.1047053508999.70	Trypanosoma cruzi (strain CL Brener)	467	
Q4CLR7	Q4CLR7	unreviewed	Q4CLR7_TRYCC	AGP2beta-2, putative	Tc00.1047053507783.20	Trypanosoma cruzi (strain CL Brener)	530	membrane [GO:0016020]
Q4DHW5	Q4DHW5	unreviewed	Q4DHW5_TRYCC	Radial spoke protein RSP9	Tc00.1047053507649.10	Trypanosoma cruzi (strain CL Brener)	335	
Q4DKY7	Q4DKY7	unreviewed	Q4DKY7_TRYCC	Vacuolar protein sorting-associated protein-like, putative	Tc00.1047053506337.10	Trypanosoma cruzi (strain CL Brener)	342	intracellular protein transport [GO:0006886]
Q4CLR4	Q4CLR4	unreviewed	Q4CLR4_TRYCC	Uncharacterized protein	Tc00.1047053511519.9	Trypanosoma cruzi (strain CL Brener)	407	
Q4E368	Q4E368	unreviewed	Q4E368_TRYCC	Uncharacterized protein	Tc00.1047053508741.20	Trypanosoma cruzi (strain CL Brener)	319	membrane [GO:0016020]
Q4CUU2	Q4CUU2	unreviewed	Q4CUU2_TRYCC	Uncharacterized protein	Tc00.1047053510233.20	Trypanosoma cruzi (strain CL Brener)	158	
Q4DQR5	Q4DQR5	unreviewed	Q4DQR5_TRYCC	3-hydroxy-3-methylglutaryl coenzyme A reductase (HMG-CoA reductase) (EC 1.1.1.34)	Tc00.1047053509167.20	Trypanosoma cruzi (strain CL Brener)	452	endoplasmic reticulum membrane [GO:0005789]; hydroxymethylglutaryl-CoA reductase (NADPH) activity [GO:0004420]; coenzyme A metabolic process [GO:0015936]; isoprenoid biosynthetic process [GO:0008299]
Q4DCF7	Q4DCF7	unreviewed	Q4DCF7_TRYCC	Uncharacterized protein	Tc00.1047053511321.50	Trypanosoma cruzi (strain CL Brener)	1409	
Q4DMX8	Q4DMX8	unreviewed	Q4DMX8_TRYCC	Enoyl-CoA hydratase/isomerase family protein, putative	Tc00.1047053511529.170	Trypanosoma cruzi (strain CL Brener)	425	3-hydroxyisobutyryl-CoA hydrolase activity [GO:0003860]
Q4CWJ3	Q4CWJ3	unreviewed	Q4CWJ3_TRYCC	Uncharacterized protein	Tc00.1047053504097.30	Trypanosoma cruzi (strain CL Brener)	1336	
Q4E2A9	Q4E2A9	unreviewed	Q4E2A9_TRYCC	Mucin-associated surface protein (MASP), putative	Tc00.1047053511603.300	Trypanosoma cruzi (strain CL Brener)	360	
Q4D4T5	Q4D4T5	unreviewed	Q4D4T5_TRYCC	Uncharacterized protein	Tc00.1047053504253.40	Trypanosoma cruzi (strain CL Brener)	616	
Q4DX56	Q4DX56	unreviewed	Q4DX56_TRYCC	Uncharacterized protein	Tc00.1047053508257.30	Trypanosoma cruzi (strain CL Brener)	230	
Q4DWP3	Q4DWP3	unreviewed	Q4DWP3_TRYCC	MFS transporter	Tc00.1047053511421.210	Trypanosoma cruzi (strain CL Brener)	548	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
Q4DTZ5	Q4DTZ5	unreviewed	Q4DTZ5_TRYCC	Surface protease GP63	Tc00.1047053504155.100	Trypanosoma cruzi (strain CL Brener)	147	
Q4DTQ1	Q4DTQ1	unreviewed	Q4DTQ1_TRYCC	40S ribosomal protein S23, putative	Tc00.1047053504181.20 Tc00.1047053504181.30 Tc00.1047053509695.180 Tc00.1047053509695.184	Trypanosoma cruzi (strain CL Brener)	143	small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q4E3T6	Q4E3T6	unreviewed	Q4E3T6_TRYCC	Vacuolar protein sorting protein 18, putative	Tc00.1047053506401.70	Trypanosoma cruzi (strain CL Brener)	1602	
Q4DMK0	Q4DMK0	unreviewed	Q4DMK0_TRYCC	Uncharacterized protein	Tc00.1047053508815.40	Trypanosoma cruzi (strain CL Brener)	163	
Q4CVA5	Q4CVA5	unreviewed	Q4CVA5_TRYCC	Dispersed gene family protein 1 (DGF-1), putative	Tc00.1047053511377.40	Trypanosoma cruzi (strain CL Brener)	154	membrane [GO:0016020]
Q4DZ44	Q4DZ44	unreviewed	Q4DZ44_TRYCC	Mucin-associated surface protein (MASP), putative	Tc00.1047053510463.240	Trypanosoma cruzi (strain CL Brener)	436	
Q4DP13	Q4DP13	unreviewed	Q4DP13_TRYCC	UV excision repair protein RAD23	Tc00.1047053509669.90	Trypanosoma cruzi (strain CL Brener)	335	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; damaged DNA binding [GO:0003684]; polyubiquitin modification-dependent protein binding [GO:0031593]; ubiquitin binding [GO:0043130]; nucleotide-excision repair [GO:0006289]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]
Q4D3R1	Q4D3R1	unreviewed	Q4D3R1_TRYCC	Trans-sialidase, putative	Tc00.1047053510205.10	Trypanosoma cruzi (strain CL Brener)	160	
Q4DYS0	Q4DYS0	unreviewed	Q4DYS0_TRYCC	Uncharacterized protein	Tc00.1047053507641.64	Trypanosoma cruzi (strain CL Brener)	104	membrane [GO:0016020]
Q4CTK6	Q4CTK6	unreviewed	Q4CTK6_TRYCC	RRM domain-containing protein	Tc00.1047053504165.20	Trypanosoma cruzi (strain CL Brener)	171	RNA binding [GO:0003723]
Q4CPL4	Q4CPL4	unreviewed	Q4CPL4_TRYCC	Expression site-associated gene (ESAG-like) protein, putative	Tc00.1047053505615.30	Trypanosoma cruzi (strain CL Brener)	139	membrane [GO:0016020]
Q4D834	Q4D834	unreviewed	Q4D834_TRYCC	Uncharacterized protein	Tc00.1047053511627.90	Trypanosoma cruzi (strain CL Brener)	108	membrane [GO:0016020]
Q4CSU2	Q4CSU2	unreviewed	Q4CSU2_TRYCC	Trans-sialidase, putative	Tc00.1047053505779.20	Trypanosoma cruzi (strain CL Brener)	731	exo-alpha-sialidase activity [GO:0004308]
Q4DU32	Q4DU32	unreviewed	Q4DU32_TRYCC	Uncharacterized protein	Tc00.1047053506241.160	Trypanosoma cruzi (strain CL Brener)	373	
Q4CYG1	Q4CYG1	unreviewed	Q4CYG1_TRYCC	Trans-sialidase, putative	Tc00.1047053506911.30	Trypanosoma cruzi (strain CL Brener)	801	exo-alpha-sialidase activity [GO:0004308]
Q4DZA0	Q4DZA0	unreviewed	Q4DZA0_TRYCC	Epsin	Tc00.1047053504105.120	Trypanosoma cruzi (strain CL Brener)	849	
Q4DGM7	Q4DGM7	unreviewed	Q4DGM7_TRYCC	Signal recognition particle receptor subunit beta	Tc00.1047053504157.120	Trypanosoma cruzi (strain CL Brener)	307	endoplasmic reticulum membrane [GO:0005789]; GTP binding [GO:0005525]
Q4D7K9	Q4D7K9	unreviewed	Q4D7K9_TRYCC	Mucin-associated surface protein (MASP), putative	Tc00.1047053507067.60	Trypanosoma cruzi (strain CL Brener)	361	
Q4DYZ5	Q4DYZ5	unreviewed	Q4DYZ5_TRYCC	Uncharacterized protein	Tc00.1047053510303.270	Trypanosoma cruzi (strain CL Brener)	1197	
Q4DGF8	Q4DGF8	unreviewed	Q4DGF8_TRYCC	Uncharacterized protein	Tc00.1047053510773.110	Trypanosoma cruzi (strain CL Brener)	291	
Q4DMF7	Q4DMF7	unreviewed	Q4DMF7_TRYCC	Uncharacterized protein	Tc00.1047053506443.20	Trypanosoma cruzi (strain CL Brener)	288	
Q4DUT5	Q4DUT5	unreviewed	Q4DUT5_TRYCC	Uncharacterized protein	Tc00.1047053508501.310	Trypanosoma cruzi (strain CL Brener)	1296	
Q4E1F5	Q4E1F5	unreviewed	Q4E1F5_TRYCC	Uncharacterized protein	Tc00.1047053510483.350	Trypanosoma cruzi (strain CL Brener)	103	membrane [GO:0016020]
Q4DBY2	Q4DBY2	unreviewed	Q4DBY2_TRYCC	ATPase subunit 9, putative	Tc00.1047053506977.70	Trypanosoma cruzi (strain CL Brener)	105	proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; lipid binding [GO:0008289]; proton transmembrane transporter activity [GO:0015078]; proton motive force-driven ATP synthesis [GO:0015986]
Q4D1E7	Q4D1E7	unreviewed	Q4D1E7_TRYCC	Trans-sialidase, putative	Tc00.1047053508963.30	Trypanosoma cruzi (strain CL Brener)	1044	exo-alpha-sialidase activity [GO:0004308]
Q4DGF5	Q4DGF5	unreviewed	Q4DGF5_TRYCC	Clathrin coat assembly protein, putative	Tc00.1047053509715.20	Trypanosoma cruzi (strain CL Brener)	416	clathrin adaptor complex [GO:0030131]; intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]
Q4CYL0	Q4CYL0	unreviewed	Q4CYL0_TRYCC	Uncharacterized protein	Tc00.1047053508819.20	Trypanosoma cruzi (strain CL Brener)	472	
Q4CT25	Q4CT25	unreviewed	Q4CT25_TRYCC	RING-type domain-containing protein	Tc00.1047053509945.10	Trypanosoma cruzi (strain CL Brener)	515	membrane [GO:0016020]; protein ubiquitination [GO:0016567]
Q4DU14	Q4DU14	unreviewed	Q4DU14_TRYCC	90 kDa surface protein, putative	Tc00.1047053506499.90	Trypanosoma cruzi (strain CL Brener)	441	membrane [GO:0016020]
Q4DK93	Q4DK93	unreviewed	Q4DK93_TRYCC	BCNT-C domain-containing protein	Tc00.1047053509611.130	Trypanosoma cruzi (strain CL Brener)	354	membrane [GO:0016020]
Q4D9E7	Q4D9E7	unreviewed	Q4D9E7_TRYCC	Uncharacterized protein	Tc00.1047053506469.20	Trypanosoma cruzi (strain CL Brener)	605	
Q4DAS0	Q4DAS0	unreviewed	Q4DAS0_TRYCC	Oxidoreductase, putative (EC 1.6.5.5)	Tc00.1047053506485.80	Trypanosoma cruzi (strain CL Brener)	337	NADPH:quinone reductase activity [GO:0003960]
Q4D0D6	Q4D0D6	unreviewed	Q4D0D6_TRYCC	U6 snRNA-associated Sm-like protein LSm6p	Tc00.1047053506893.25	Trypanosoma cruzi (strain CL Brener)	80	RNA binding [GO:0003723]
Q4CL56	Q4CL56	unreviewed	Q4CL56_TRYCC	ATP-dependent RNA helicase (EC 3.6.4.13)	Tc00.1047053484299.4	Trypanosoma cruzi (strain CL Brener)	172	ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]; translation initiation factor activity [GO:0003743]
Q4E5S4	Q4E5S4	unreviewed	Q4E5S4_TRYCC	Uncharacterized protein	Tc00.1047053506529.60	Trypanosoma cruzi (strain CL Brener)	279	
Q4CSX2	Q4CSX2	unreviewed	Q4CSX2_TRYCC	Casein kinase II, alpha chain, putative (EC 2.7.11.1)	Tc00.1047053503513.10	Trypanosoma cruzi (strain CL Brener)	408	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]; phosphorylation [GO:0016310]
Q4D124	Q4D124	unreviewed	Q4D124_TRYCC	Uncharacterized protein	Tc00.1047053510437.30	Trypanosoma cruzi (strain CL Brener)	202	
Q4CKF3	Q4CKF3	unreviewed	Q4CKF3_TRYCC	Uncharacterized protein	Tc00.1047053482097.10	Trypanosoma cruzi (strain CL Brener)	192	
Q4D1P1	Q4D1P1	unreviewed	Q4D1P1_TRYCC	PDZ domain-containing protein	Tc00.1047053510887.30	Trypanosoma cruzi (strain CL Brener)	499	
Q4DZQ3	Q4DZQ3	unreviewed	Q4DZQ3_TRYCC	Uncharacterized protein	Tc00.1047053507711.250	Trypanosoma cruzi (strain CL Brener)	1001	
Q4CPW0	Q4CPW0	unreviewed	Q4CPW0_TRYCC	Dynamin, putative	Tc00.1047053503671.39	Trypanosoma cruzi (strain CL Brener)	282	GTP binding [GO:0005525]; GTPase activity [GO:0003924]
Q4DQU2	Q4DQU2	unreviewed	Q4DQU2_TRYCC	Uncharacterized protein	Tc00.1047053511821.50	Trypanosoma cruzi (strain CL Brener)	409	membrane [GO:0016020]
Q4D0G4	Q4D0G4	unreviewed	Q4D0G4_TRYCC	Serine/threonine protein kinase, putative	Tc00.1047053506467.50	Trypanosoma cruzi (strain CL Brener)	391	protein serine/threonine kinase activity [GO:0004674]; phosphorylation [GO:0016310]
Q4DR45	Q4DR45	unreviewed	Q4DR45_TRYCC	Kinesin	Tc00.1047053504109.30	Trypanosoma cruzi (strain CL Brener)	909	
Q4CVL5	Q4CVL5	unreviewed	Q4CVL5_TRYCC	E3 ubiquitin-protein ligase	Tc00.1047053511745.30	Trypanosoma cruzi (strain CL Brener)	481	ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]; protein ubiquitination [GO:0016567]
Q4D6T2	Q4D6T2	unreviewed	Q4D6T2_TRYCC	Uncharacterized protein	Tc00.1047053507639.90	Trypanosoma cruzi (strain CL Brener)	444	
Q4DC00	Q4DC00	unreviewed	Q4DC00_TRYCC	Fusaric acid resistance protein-like	Tc00.1047053507009.130	Trypanosoma cruzi (strain CL Brener)	1003	membrane [GO:0016020]
Q4CKL0	Q4CKL0	unreviewed	Q4CKL0_TRYCC	RING-type domain-containing protein	Tc00.1047053449759.9	Trypanosoma cruzi (strain CL Brener)	319	zinc ion binding [GO:0008270]
Q4CUN9	Q4CUN9	unreviewed	Q4CUN9_TRYCC	Uncharacterized protein	Tc00.1047053508351.30	Trypanosoma cruzi (strain CL Brener)	331	
Q4E1R0	Q4E1R0	unreviewed	Q4E1R0_TRYCC	Uncharacterized protein	Tc00.1047053507093.10	Trypanosoma cruzi (strain CL Brener)	646	
Q4CS03	Q4CS03	unreviewed	Q4CS03_TRYCC	Mucin-associated surface protein (MASP), putative	Tc00.1047053503645.10	Trypanosoma cruzi (strain CL Brener)	417	
Q4CYF3	Q4CYF3	unreviewed	Q4CYF3_TRYCC	Actin interacting protein-like protein, putative	Tc00.1047053504151.60	Trypanosoma cruzi (strain CL Brener)	518	catalytic activity [GO:0003824]; FAD binding [GO:0071949]
Q4D4D6	Q4D4D6	unreviewed	Q4D4D6_TRYCC	Uncharacterized protein	Tc00.1047053503431.90	Trypanosoma cruzi (strain CL Brener)	481	
Q4CME3	Q4CME3	unreviewed	Q4CME3_TRYCC	Uncharacterized protein	Tc00.1047053503597.5	Trypanosoma cruzi (strain CL Brener)	263	
Q4DZ39	Q4DZ39	unreviewed	Q4DZ39_TRYCC	Uncharacterized protein	Tc00.1047053511001.40	Trypanosoma cruzi (strain CL Brener)	549	
Q4D154	Q4D154	unreviewed	Q4D154_TRYCC	Uncharacterized protein	Tc00.1047053507209.60	Trypanosoma cruzi (strain CL Brener)	819	membrane [GO:0016020]
Q4DAM1	Q4DAM1	unreviewed	Q4DAM1_TRYCC	Coatomer subunit beta'	Tc00.1047053507105.10	Trypanosoma cruzi (strain CL Brener)	888	COPI-coated vesicle membrane [GO:0030663]; Golgi membrane [GO:0000139]; membrane coat [GO:0030117]; structural molecule activity [GO:0005198]; intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]
Q4E172	Q4E172	unreviewed	Q4E172_TRYCC	Secreted protein	Tc00.1047053511585.100	Trypanosoma cruzi (strain CL Brener)	135	
Q4DRZ5	Q4DRZ5	unreviewed	Q4DRZ5_TRYCC	Mucin-associated surface protein (MASP), putative	Tc00.1047053511487.170	Trypanosoma cruzi (strain CL Brener)	417	
Q4DVS9	Q4DVS9	unreviewed	Q4DVS9_TRYCC	Serine-alanine-and proline-rich protein, putative	Tc00.1047053510361.130	Trypanosoma cruzi (strain CL Brener)	243	
Q4D427	Q4D427	unreviewed	Q4D427_TRYCC	Ubiquitin-protein ligase-like	Tc00.1047053506657.30	Trypanosoma cruzi (strain CL Brener)	1450	
Q4DA47	Q4DA47	unreviewed	Q4DA47_TRYCC	Uncharacterized protein	Tc00.1047053507019.90	Trypanosoma cruzi (strain CL Brener)	282	membrane [GO:0016020]
Q4DK62	Q4DK62	unreviewed	Q4DK62_TRYCC	Uncharacterized protein	Tc00.1047053511871.70	Trypanosoma cruzi (strain CL Brener)	600	
Q4DSZ8	Q4DSZ8	unreviewed	Q4DSZ8_TRYCC	Flagellar attachment zone protein 1	Tc00.1047053509631.140	Trypanosoma cruzi (strain CL Brener)	1587	
Q4D2V0	Q4D2V0	unreviewed	Q4D2V0_TRYCC	IQ calmodulin-binding motif domain-containing protein	Tc00.1047053506359.40	Trypanosoma cruzi (strain CL Brener)	953	membrane [GO:0016020]
Q4D7Q0	Q4D7Q0	unreviewed	Q4D7Q0_TRYCC	Small ribosomal subunit protein RACK1 (Guanine nucleotide-binding protein subunit beta-like protein)	Tc00.1047053510731.40	Trypanosoma cruzi (strain CL Brener)	539	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; microtubule binding [GO:0008017]
Q4DMU9	Q4DMU9	unreviewed	Q4DMU9_TRYCC	ADF-H domain-containing protein	Tc00.1047053511517.30	Trypanosoma cruzi (strain CL Brener)	405	actin binding [GO:0003779]
Q4D938	Q4D938	unreviewed	Q4D938_TRYCC	Vps53 N-terminal domain-containing protein	Tc00.1047053508897.40	Trypanosoma cruzi (strain CL Brener)	953	cytosol [GO:0005829]; endosome membrane [GO:0010008]; GARP complex [GO:0000938]; retrograde transport, endosome to Golgi [GO:0042147]
